pathway,distance_corr,reduction_score_probability,eval_split,fully_connected_neuron_fraction,n_fully_connected_neurons_selected,n_pathway_nodes,overlap_threshold,run_dir
REACTOME_CA_DEPENDENT_EVENTS,0.01877524144947529,0.13869170050806043,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE,0.04607458412647247,0.8032433366482582,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY,,0.11916764821358461,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY,,0.14108799022815513,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_DARPP_32_EVENTS,0.03142426535487175,0.6524005414622999,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,0.46003663539886475,0.5121884429652489,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_LOSS_OF_NLP_FROM_MITOTIC_CENTROSOMES,0.8651101589202881,0.5880487318178367,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL,-0.012987056747078896,0.7645276576413198,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_CELL_CYCLE_CHECKPOINTS,-0.021700657904148102,0.15554896195793885,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_DIABETES_PATHWAYS,0.48344725370407104,0.5706366304400121,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,0.779692530632019,0.6846298648845808,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_GLYCOPROTEIN_HORMONES,,0.7988273786153645,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE,-0.023005133494734764,0.7868908825458624,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_PLC_BETA_MEDIATED_EVENTS,0.017205677926540375,0.7989422181375785,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_ACTIVITY_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,0.2856232523918152,0.43484043017968427,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTERGRINS_,0.8055031299591064,0.6728833281735398,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS,,0.7905073506958077,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_G_PROTEIN_ACTIVATION,-0.06259071081876755,0.13640265625652223,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS,-0.04407058283686638,0.7881433799400397,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,0.06708912551403046,0.7724756716585339,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_TRNA_AMINOACYLATION,-0.013827948831021786,0.15576974311514946,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_OLFACTORY_SIGNALING_PATHWAY,,0.7973214675217032,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_STEROID_HORMONES,,0.7911634602800681,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB,-0.006277168169617653,0.7909023785665313,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES,,0.7882039872617023,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_AMINE_DERIVED_HORMONES,0.0006932705291546881,0.7895446903845683,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES,0.4740196168422699,0.9987775132290532,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_INTEGRIN_ALPHAIIB_BETA3_SIGNALING,-0.004739223513752222,0.16320348403122656,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY,0.8602681756019592,0.5387675977340288,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_INSULIN_SYNTHESIS_AND_PROCESSING,-0.0029816802125424147,0.64290852923129,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION_,0.5528996586799622,0.5713630365666817,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_HOMOLOGOUS_RECOMBINATION_REPAIR_OF_REPLICATION_INDEPENDENT_DOUBLE_STRAND_BREAKS,,0.8010155738777647,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_G1_PHASE,0.03442658111453056,0.777810104173279,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS,-0.017898011952638626,0.7847910841017485,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE,0.01007552444934845,0.8001329496484064,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_TRANSCRIPTION_COUPLED_NER_TC_NER,-0.01841208152472973,0.8078457328508036,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING,-0.029604751616716385,0.7884929488753429,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION,0.028762513771653175,0.7892714639201613,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_MRNA_PROCESSING,0.23294350504875183,0.40331142774695516,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_SIGNALING_BY_PDGF,0.22315658628940582,0.7154467964877133,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS,0.014864150434732437,0.52421606049946,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_PREFOLDIN_MEDIATED_TRANSFER_OF_SUBSTRATE_TO_CCT_TRIC,0.3866911232471466,1.0,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS,,0.1251406883915718,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE,0.16526150703430176,0.627459369239464,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_PROTEIN_FOLDING,0.5792549252510071,0.7580376808379155,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC,0.0043227109126746655,0.17563750814054935,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_PEROXISOMAL_LIPID_METABOLISM,0.747604250907898,0.46183728029293686,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY,0.024416808038949966,0.17902889170919062,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_STRIATED_MUSCLE_CONTRACTION,0.6974285840988159,0.9076354140961221,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_METABOLISM_OF_NUCLEOTIDES,0.415277898311615,0.582543674416466,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS,0.8671637773513794,0.41433978882469513,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_METABOLISM_OF_PROTEINS,0.45390334725379944,1.0,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION,0.4063977301120758,0.7364967188288742,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_MUSCLE_CONTRACTION,0.6587633490562439,0.8976737338044759,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_SEROTONIN_RECEPTORS,,0.8006683243903503,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX,,0.7904096322470879,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_M_G1_TRANSITION,0.07104465365409851,0.6316792590531295,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_MRNA_SPLICING,,0.21641669938489724,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_MRNA_SPLICING_MINOR_PATHWAY,,0.7733996422806789,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_3_UTR_MEDIATED_TRANSLATIONAL_REGULATION,0.7648638486862183,0.9995991031262861,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA,,0.783982899271474,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS,,0.8019316843345111,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_G1_S_TRANSITION,0.5383089780807495,0.5907977072017244,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE,,0.7974366356934083,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_TRANSCRIPTION,-0.04359833523631096,0.2615749829138129,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_POL_SWITCHING,,0.8014919513152728,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_NUCLEOTIDE_EXCISION_REPAIR,0.0158891212195158,0.8063013532892794,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_REGULATION_OF_THE_FANCONI_ANEMIA_PATHWAY,,0.7889298957379052,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_AXON_GUIDANCE,0.11968804895877838,0.4128312257854228,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_XBP1S,0.4444518983364105,0.410238774049358,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE1,0.3037097156047821,0.5192839515700769,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_PERK_REGULATED_GENE_EXPRESSION,-0.03632542863488197,0.13816499803690616,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS,0.4101153314113617,0.7037171212746114,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_P2Y_RECEPTORS,0.7048564553260803,0.4642521487564253,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS,0.7908345460891724,0.4571307560507335,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_NCAM1_INTERACTIONS,0.79300457239151,0.3728264706601937,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS,,0.7922174235484011,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_REGULATION_OF_INSULIN_SECRETION,0.4807002544403076,0.7055975240751214,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH,0.16408893465995789,0.4649525098363532,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_INHIBITION_OF_INSULIN_SECRETION_BY_ADRENALINE_NORADRENALINE,0.5373982787132263,0.5426324090155916,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS,0.7045140862464905,0.459493469285603,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_ACTIVATION_OF_CHAPERONES_BY_ATF6_ALPHA,,0.7941822623565851,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT,0.8164015412330627,0.6698796461117458,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS,0.6512362957000732,0.5021885725186698,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_ACTIVATION_OF_GENES_BY_ATF4,0.8659136891365051,0.3832081861012956,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_UNFOLDED_PROTEIN_RESPONSE,0.6929939985275269,0.4815343377586325,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS,0.39189666509628296,0.41572874405618815,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS,0.3283992111682892,0.600452630757476,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_ACETYLCHOLINE,0.6511217355728149,0.41963489949775096,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_G_ALPHA1213_SIGNALLING_EVENTS,0.42372995615005493,0.5242606963959816,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_FANCONI_ANEMIA_PATHWAY,0.1510368436574936,0.6115643120026003,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS,0.7890255451202393,0.4885898452335324,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_ATF6_ALPHA,,0.7855202198665097,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_PROSTANOID_LIGAND_RECEPTORS,0.737150251865387,0.4605138113714763,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_OPSINS,,0.7891462723029272,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX_,-0.029248647391796112,0.12787925371594092,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_MRNA_3_END_PROCESSING,,0.7920115168171705,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS,0.8703814744949341,0.4986229217127499,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_CYCLIN_A_B1_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION,0.03480510041117668,0.7959718364582403,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_ELONGATION_ARREST_AND_RECOVERY,,0.8053657898180866,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,0.24379247426986694,0.4307373235033228,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_ADP_SIGNALLING_THROUGH_P2RY1,0.4564923048019409,0.4570631994094232,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PLC_BETA,0.028524059802293777,0.7797772252032166,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_CD28_CO_STIMULATION,0.47149232029914856,0.5595867183357709,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_GPCR_DOWNSTREAM_SIGNALING,0.16572125256061554,0.7937769925402435,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN,0.6978275775909424,0.5253536190246512,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS,,0.754267322625867,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_CRMPS_IN_SEMA3A_SIGNALING,0.8573028445243835,0.5005644259394411,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS,0.7479307651519775,0.6884018782695139,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_ACTIVATION_OF_RAC,0.8258441686630249,0.49180838570681,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_PURINE_SALVAGE,0.09356245398521423,0.5729912124569242,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,0.5675774216651917,0.5990448321554771,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION,,0.7774706626532304,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_CD28_DEPENDENT_VAV1_PATHWAY,,0.7917846704183571,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING,0.5324122905731201,0.5109214622244658,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_SEMAPHORIN_INTERACTIONS,0.6894001960754395,0.7173374099856824,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE,0.6001618504524231,0.46583690896853447,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION,,0.7938210530907822,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_LYSOSOME_VESICLE_BIOGENESIS,0.012485780753195286,0.1740998000628424,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA,0.19965049624443054,0.5246034036235869,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_TRANSPORT_OF_GLUCOSE_AND_OTHER_SUGARS_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS,0.617469072341919,0.4887838368403739,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_SPHINGOLIPID_METABOLISM,0.5731699466705322,0.804259297406075,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_PD1_SIGNALING,0.4483552575111389,0.7841547331225591,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS,0.3318861126899719,0.3797080012052483,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION,0.05754336342215538,0.796034257889092,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS,0.5344420671463013,0.5695452458343995,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
REACTOME_FACILITATIVE_NA_INDEPENDENT_GLUCOSE_TRANSPORTERS,,0.7943742093094273,test,0.1,67,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_010
